SUBNATIONAL1,SUBNATIONAL2,THRESHOLD,AREA_HA,TC_LOSS_HA_2017,TC_LOSS_HA_2018
DJELFA,SIDI LADJEL,75,37793,0,0
DJELFA,TADMIT,10,92506,0,0
DJELFA,TADMIT,15,92506,0,0
DJELFA,TADMIT,20,92506,0,0
DJELFA,TADMIT,25,92506,0,0
DJELFA,TADMIT,30,92506,0,0
DJELFA,TADMIT,50,92506,0,0
DJELFA,TADMIT,75,92506,0,0
DJELFA,ZAAFRANE,10,121086,0,0
DJELFA,ZAAFRANE,15,121086,0,0
DJELFA,ZAAFRANE,20,121086,0,0
DJELFA,ZAAFRANE,25,121086,0,0
DJELFA,ZAAFRANE,30,121086,0,0
DJELFA,ZAAFRANE,50,121086,0,0
DJELFA,ZAAFRANE,75,121086,0,0
DJELFA,ZACCAR,10,22686,0,0
DJELFA,ZACCAR,15,22686,0,0
DJELFA,ZACCAR,20,22686,0,0
DJELFA,ZACCAR,25,22686,0,0
DJELFA,ZACCAR,30,22686,0,0
DJELFA,ZACCAR,50,22686,0,0
DJELFA,ZACCAR,75,22686,0,0
EL BAYADH,AIN EL ORAK,10,76793,0,0
EL BAYADH,AIN EL ORAK,15,76793,0,0
EL BAYADH,AIN EL ORAK,20,76793,0,0
EL BAYADH,AIN EL ORAK,25,76793,0,0
EL BAYADH,AIN EL ORAK,30,76793,0,0
EL BAYADH,AIN EL ORAK,50,76793,0,0
EL BAYADH,AIN EL ORAK,75,76793,0,0
EL BAYADH,ARBAOUAT,10,137026,0,0
EL BAYADH,ARBAOUAT,15,137026,0,0
EL BAYADH,ARBAOUAT,20,137026,0,0
EL BAYADH,ARBAOUAT,25,137026,0,0
EL BAYADH,ARBAOUAT,30,137026,0,0
EL BAYADH,ARBAOUAT,50,137026,0,0
EL BAYADH,ARBAOUAT,75,137026,0,0
EL BAYADH,BOUALEM,10,52646,0,0
EL BAYADH,BOUALEM,15,52646,0,0
EL BAYADH,BOUALEM,20,52646,0,0
EL BAYADH,BOUALEM,25,52646,0,0
EL BAYADH,BOUALEM,30,52646,0,0
EL BAYADH,BOUALEM,50,52646,0,0
EL BAYADH,BOUALEM,75,52646,0,0
EL BAYADH,BOUGTOUB,10,201614,0,0
EL BAYADH,BOUGTOUB,15,201614,0,0
EL BAYADH,BOUGTOUB,20,201614,0,0
EL BAYADH,BOUGTOUB,25,201614,0,0
EL BAYADH,BOUGTOUB,30,201614,0,0
EL BAYADH,BOUGTOUB,50,201614,0,0
EL BAYADH,BOUGTOUB,75,201614,0,0
EL BAYADH,BOUSSEMGHOUN,10,58551,0,0
EL BAYADH,BOUSSEMGHOUN,15,58551,0,0
EL BAYADH,BOUSSEMGHOUN,20,58551,0,0
EL BAYADH,BOUSSEMGHOUN,25,58551,0,0
EL BAYADH,BOUSSEMGHOUN,30,58551,0,0
EL BAYADH,BOUSSEMGHOUN,50,58551,0,0
EL BAYADH,BOUSSEMGHOUN,75,58551,0,0
EL BAYADH,BREZINA,10,1570960,0,0
EL BAYADH,BREZINA,15,1570960,0,0
EL BAYADH,BREZINA,20,1570960,0,0
EL BAYADH,BREZINA,25,1570960,0,0
EL BAYADH,BREZINA,30,1570960,0,0
EL BAYADH,BREZINA,50,1570960,0,0
EL BAYADH,BREZINA,75,1570960,0,0
EL BAYADH,CHEGUIG,10,81822,0,0
EL BAYADH,CHEGUIG,15,81822,0,0
EL BAYADH,CHEGUIG,20,81822,0,0
EL BAYADH,CHEGUIG,25,81822,0,0
EL BAYADH,CHEGUIG,30,81822,0,0
EL BAYADH,CHEGUIG,50,81822,0,0
EL BAYADH,CHEGUIG,75,81822,0,0
EL BAYADH,CHELLALA,10,21903,0,0
EL BAYADH,CHELLALA,15,21903,0,0
EL BAYADH,CHELLALA,20,21903,0,0
EL BAYADH,CHELLALA,25,21903,0,0
EL BAYADH,CHELLALA,30,21903,0,0
EL BAYADH,CHELLALA,50,21903,0,0
EL BAYADH,CHELLALA,75,21903,0,0
EL BAYADH,EL BAYADH,10,46353,0,0
EL BAYADH,EL BAYADH,15,46353,0,0
EL BAYADH,EL BAYADH,20,46353,0,0
EL BAYADH,EL BAYADH,25,46353,0,0
EL BAYADH,EL BAYADH,30,46353,0,0
EL BAYADH,EL BAYADH,50,46353,0,0
EL BAYADH,EL BAYADH,75,46353,0,0
EL BAYADH,EL BIODH SIDI CHEIKH,10,1602248,0,0
EL BAYADH,EL BIODH SIDI CHEIKH,15,1602248,0,0
EL BAYADH,EL BIODH SIDI CHEIKH,20,1602248,0,0
EL BAYADH,EL BIODH SIDI CHEIKH,25,1602248,0,0
EL BAYADH,EL BIODH SIDI CHEIKH,30,1602248,0,0
EL BAYADH,EL BIODH SIDI CHEIKH,50,1602248,0,0
EL BAYADH,EL BIODH SIDI CHEIKH,75,1602248,0,0
EL BAYADH,EL BNOUD,10,1933090,0,0
EL BAYADH,EL BNOUD,15,1933090,0,0
EL BAYADH,EL BNOUD,20,1933090,0,0
EL BAYADH,EL BNOUD,25,1933090,0,0
EL BAYADH,EL BNOUD,30,1933090,0,0
EL BAYADH,EL BNOUD,50,1933090,0,0
EL BAYADH,EL BNOUD,75,1933090,0,0
EL BAYADH,EL KHEITHER,10,102208,0,0
EL BAYADH,EL KHEITHER,15,102208,0,0
EL BAYADH,EL KHEITHER,20,102208,0,0
EL BAYADH,EL KHEITHER,25,102208,0,0
EL BAYADH,EL KHEITHER,30,102208,0,0
EL BAYADH,EL KHEITHER,50,102208,0,0
EL BAYADH,EL KHEITHER,75,102208,0,0
EL BAYADH,EL MEHARA,10,306675,0,0
EL BAYADH,EL MEHARA,15,306675,0,0
EL BAYADH,EL MEHARA,20,306675,0,0
EL BAYADH,EL MEHARA,25,306675,0,0
EL BAYADH,EL MEHARA,30,306675,0,0
EL BAYADH,EL MEHARA,50,306675,0,0
EL BAYADH,EL MEHARA,75,306675,0,0
EL BAYADH,GHASSOUL,10,56401,0,0
EL BAYADH,GHASSOUL,15,56401,0,0
EL BAYADH,GHASSOUL,20,56401,0,0
EL BAYADH,GHASSOUL,25,56401,0,0
EL BAYADH,GHASSOUL,30,56401,0,0
EL BAYADH,GHASSOUL,50,56401,0,0
EL BAYADH,GHASSOUL,75,56401,0,0
EL BAYADH,KEF EL AHMAR,10,162177,0,0
EL BAYADH,KEF EL AHMAR,15,162177,0,0
EL BAYADH,KEF EL AHMAR,20,162177,0,0
EL BAYADH,KEF EL AHMAR,25,162177,0,0
EL BAYADH,KEF EL AHMAR,30,162177,0,0
EL BAYADH,KEF EL AHMAR,50,162177,0,0
EL BAYADH,KEF EL AHMAR,75,162177,0,0
EL BAYADH,KRAKDA,10,83382,0,0
EL BAYADH,KRAKDA,15,83382,0,0
EL BAYADH,KRAKDA,20,83382,0,0
EL BAYADH,KRAKDA,25,83382,0,0
EL BAYADH,KRAKDA,30,83382,0,0
EL BAYADH,KRAKDA,50,83382,0,0
EL BAYADH,KRAKDA,75,83382,0,0
EL BAYADH,ROGASSA,10,241523,0,0
EL BAYADH,ROGASSA,15,241523,0,0
EL BAYADH,ROGASSA,20,241523,0,0
EL BAYADH,ROGASSA,25,241523,0,0
EL BAYADH,ROGASSA,30,241523,0,0
EL BAYADH,ROGASSA,50,241523,0,0
EL BAYADH,ROGASSA,75,241523,0,0
EL BAYADH,SIDI AMEUR,10,118031,0,0
EL BAYADH,SIDI AMEUR,15,118031,0,0
EL BAYADH,SIDI AMEUR,20,118031,0,0
EL BAYADH,SIDI AMEUR,25,118031,0,0
EL BAYADH,SIDI AMEUR,30,118031,0,0
EL BAYADH,SIDI AMEUR,50,118031,0,0
EL BAYADH,SIDI AMEUR,75,118031,0,0
EL BAYADH,SIDI SLIMANE,10,15406,0,0
EL BAYADH,SIDI SLIMANE,15,15406,0,0
EL BAYADH,SIDI SLIMANE,20,15406,0,0
EL BAYADH,SIDI SLIMANE,25,15406,0,0
EL BAYADH,SIDI SLIMANE,30,15406,0,0
EL BAYADH,SIDI SLIMANE,50,15406,0,0
EL BAYADH,SIDI SLIMANE,75,15406,0,0
EL BAYADH,SIDI TIFOUR,10,122526,0,0
EL BAYADH,SIDI TIFOUR,15,122526,0,0
EL BAYADH,SIDI TIFOUR,20,122526,0,0
EL BAYADH,SIDI TIFOUR,25,122526,0,0
EL BAYADH,SIDI TIFOUR,30,122526,0,0
EL BAYADH,SIDI TIFOUR,50,122526,0,0
EL BAYADH,SIDI TIFOUR,75,122526,0,0
EL BAYADH,STITTEN,10,88581,0,0
EL BAYADH,STITTEN,15,88581,0,0
EL BAYADH,STITTEN,20,88581,0,0
EL BAYADH,STITTEN,25,88581,0,0
EL BAYADH,STITTEN,30,88581,0,0
EL BAYADH,STITTEN,50,88581,0,0
EL BAYADH,STITTEN,75,88581,0,0
EL BAYADH,TOUSMOULINE,10,88038,0,0
EL BAYADH,TOUSMOULINE,15,88038,0,0
EL BAYADH,TOUSMOULINE,20,88038,0,0
EL BAYADH,TOUSMOULINE,25,88038,0,0
EL BAYADH,TOUSMOULINE,30,88038,0,0
EL BAYADH,TOUSMOULINE,50,88038,0,0
EL BAYADH,TOUSMOULINE,75,88038,0,0
EL OUED,BAYADHA,10,14024,0,0
EL OUED,BAYADHA,15,14024,0,0
EL OUED,BAYADHA,20,14024,0,0
EL OUED,BAYADHA,25,14024,0,0
EL OUED,BAYADHA,30,14024,0,0
EL OUED,BAYADHA,50,14024,0,0
EL OUED,BAYADHA,75,14024,0,0
EL OUED,BEN GUECHA,10,257909,0,0
EL OUED,BEN GUECHA,15,257909,0,0
EL OUED,BEN GUECHA,20,257909,0,0
EL OUED,BEN GUECHA,25,257909,0,0
EL OUED,BEN GUECHA,30,257909,0,0
EL OUED,BEN GUECHA,50,257909,0,0
EL OUED,BEN GUECHA,75,257909,0,0
EL OUED,DEBILA,10,7835,0,0
EL OUED,DEBILA,15,7835,0,0
EL OUED,DEBILA,20,7835,0,0
EL OUED,DEBILA,25,7835,0,0
EL OUED,DEBILA,30,7835,0,0
EL OUED,DEBILA,50,7835,0,0
EL OUED,DEBILA,75,7835,0,0
EL OUED,DJAMAA,10,59275,0,0
EL OUED,DJAMAA,15,59275,0,0
EL OUED,DJAMAA,20,59275,0,0
EL OUED,DJAMAA,25,59275,0,0
EL OUED,DJAMAA,30,59275,0,0
EL OUED,DJAMAA,50,59275,0,0
EL OUED,DJAMAA,75,59275,0,0
EL OUED,DOUAR EL MA,10,1838421,0,0
EL OUED,DOUAR EL MA,15,1838421,0,0
EL OUED,DOUAR EL MA,20,1838421,0,0
EL OUED,DOUAR EL MA,25,1838421,0,0
EL OUED,DOUAR EL MA,30,1838421,0,0
EL OUED,DOUAR EL MA,50,1838421,0,0
EL OUED,DOUAR EL MA,75,1838421,0,0
EL OUED,EL M'GHAIR,10,153155,0,0
EL OUED,EL M'GHAIR,15,153155,0,0
EL OUED,EL M'GHAIR,20,153155,0,0
EL OUED,EL M'GHAIR,25,153155,0,0
EL OUED,EL M'GHAIR,30,153155,0,0
EL OUED,EL M'GHAIR,50,153155,0,0
EL OUED,EL M'GHAIR,75,153155,0,0
EL OUED,EL OGLA,10,136890,0,0
EL OUED,EL OGLA,15,136890,0,0
EL OUED,EL OGLA,20,136890,0,0
EL OUED,EL OGLA,25,136890,0,0
EL OUED,EL OGLA,30,136890,0,0
EL OUED,EL OGLA,50,136890,0,0
EL OUED,EL OGLA,75,136890,0,0
EL OUED,EL OUED,10,7874,0,0
EL OUED,EL OUED,15,7874,0,0
EL OUED,EL OUED,20,7874,0,0
EL OUED,EL OUED,25,7874,0,0
EL OUED,EL OUED,30,7874,0,0
EL OUED,EL OUED,50,7874,0,0
EL OUED,EL OUED,75,7874,0,0
EL OUED,GUEMAR,10,124880,0,0
EL OUED,GUEMAR,15,124880,0,0
EL OUED,GUEMAR,20,124880,0,0
EL OUED,GUEMAR,25,124880,0,0
EL OUED,GUEMAR,30,124880,0,0
EL OUED,GUEMAR,50,124880,0,0
EL OUED,GUEMAR,75,124880,0,0
EL OUED,HAMRAIA,10,239842,0,0
EL OUED,HAMRAIA,15,239842,0,0
EL OUED,HAMRAIA,20,239842,0,0
EL OUED,HAMRAIA,25,239842,0,0
EL OUED,HAMRAIA,30,239842,0,0
EL OUED,HAMRAIA,50,239842,0,0
EL OUED,HAMRAIA,75,239842,0,0
EL OUED,HASSANI ABDELKRIM,10,5834,0,0
EL OUED,HASSANI ABDELKRIM,15,5834,0,0
EL OUED,HASSANI ABDELKRIM,20,5834,0,0
EL OUED,HASSANI ABDELKRIM,25,5834,0,0
EL OUED,HASSANI ABDELKRIM,30,5834,0,0
EL OUED,HASSANI ABDELKRIM,50,5834,0,0
EL OUED,HASSANI ABDELKRIM,75,5834,0,0
EL OUED,HASSI KHALIFA,10,109615,0,0
EL OUED,HASSI KHALIFA,15,109615,0,0
EL OUED,HASSI KHALIFA,20,109615,0,0
EL OUED,HASSI KHALIFA,25,109615,0,0
EL OUED,HASSI KHALIFA,30,109615,0,0
EL OUED,HASSI KHALIFA,50,109615,0,0
EL OUED,HASSI KHALIFA,75,109615,0,0
EL OUED,KOUININE,10,11331,0,0
EL OUED,KOUININE,15,11331,0,0
EL OUED,KOUININE,20,11331,0,0
EL OUED,KOUININE,25,11331,0,0
EL OUED,KOUININE,30,11331,0,0
EL OUED,KOUININE,50,11331,0,0
EL OUED,KOUININE,75,11331,0,0
EL OUED,M'RARA,10,118956,0,0
EL OUED,M'RARA,15,118956,0,0
EL OUED,M'RARA,20,118956,0,0
EL OUED,M'RARA,25,118956,0,0
EL OUED,M'RARA,30,118956,0,0
EL OUED,M'RARA,50,118956,0,0
EL OUED,M'RARA,75,118956,0,0
EL OUED,MAGRANE,10,62161,0,0
EL OUED,MAGRANE,15,62161,0,0
EL OUED,MAGRANE,20,62161,0,0
EL OUED,MAGRANE,25,62161,0,0
EL OUED,MAGRANE,30,62161,0,0
EL OUED,MAGRANE,50,62161,0,0
EL OUED,MAGRANE,75,62161,0,0
EL OUED,MIH OUANSA,10,114255,0,0
EL OUED,MIH OUANSA,15,114255,0,0
EL OUED,MIH OUANSA,20,114255,0,0
EL OUED,MIH OUANSA,25,114255,0,0
EL OUED,MIH OUANSA,30,114255,0,0
EL OUED,MIH OUANSA,50,114255,0,0
EL OUED,MIH OUANSA,75,114255,0,0
EL OUED,NAKHLA,10,69599,0,0
EL OUED,NAKHLA,15,69599,0,0
EL OUED,NAKHLA,20,69599,0,0
EL OUED,NAKHLA,25,69599,0,0
EL OUED,NAKHLA,30,69599,0,0
EL OUED,NAKHLA,50,69599,0,0
EL OUED,NAKHLA,75,69599,0,0
EL OUED,OUED EL ALENDA,10,71540,0,0
EL OUED,OUED EL ALENDA,15,71540,0,0
EL OUED,OUED EL ALENDA,20,71540,0,0
EL OUED,OUED EL ALENDA,25,71540,0,0
EL OUED,OUED EL ALENDA,30,71540,0,0
EL OUED,OUED EL ALENDA,50,71540,0,0
EL OUED,OUED EL ALENDA,75,71540,0,0
EL OUED,OUM TOUYOUR,10,215807,0,0
EL OUED,OUM TOUYOUR,15,215807,0,0
EL OUED,OUM TOUYOUR,20,215807,0,0
EL OUED,OUM TOUYOUR,25,215807,0,0
EL OUED,OUM TOUYOUR,30,215807,0,0
EL OUED,OUM TOUYOUR,50,215807,0,0
EL OUED,OUM TOUYOUR,75,215807,0,0
EL OUED,OURMES,10,42553,0,0
EL OUED,OURMES,15,42553,0,0
EL OUED,OURMES,20,42553,0,0
EL OUED,OURMES,25,42553,0,0
EL OUED,OURMES,30,42553,0,0
EL OUED,OURMES,50,42553,0,0
EL OUED,OURMES,75,42553,0,0
EL OUED,REGUIBA,10,161267,0,0
EL OUED,REGUIBA,15,161267,0,0
EL OUED,REGUIBA,20,161267,0,0
EL OUED,REGUIBA,25,161267,0,0
EL OUED,REGUIBA,30,161267,0,0
EL OUED,REGUIBA,50,161267,0,0
EL OUED,REGUIBA,75,161267,0,0
EL OUED,ROBBAH,10,50984,0,0
EL OUED,ROBBAH,15,50984,0,0
EL OUED,ROBBAH,20,50984,0,0
EL OUED,ROBBAH,25,50984,0,0
EL OUED,ROBBAH,30,50984,0,0
EL OUED,ROBBAH,50,50984,0,0
EL OUED,ROBBAH,75,50984,0,0
EL OUED,SIDI AMRANE,10,27999,0,0
EL OUED,SIDI AMRANE,15,27999,0,0
EL OUED,SIDI AMRANE,20,27999,0,0
EL OUED,SIDI AMRANE,25,27999,0,0
EL OUED,SIDI AMRANE,30,27999,0,0
EL OUED,SIDI AMRANE,50,27999,0,0
EL OUED,SIDI AMRANE,75,27999,0,0
EL OUED,SIDI AOUN,10,49075,0,0
EL OUED,SIDI AOUN,15,49075,0,0
EL OUED,SIDI AOUN,20,49075,0,0
EL OUED,SIDI AOUN,25,49075,0,0
EL OUED,SIDI AOUN,30,49075,0,0
EL OUED,SIDI AOUN,50,49075,0,0
EL OUED,SIDI AOUN,75,49075,0,0
EL OUED,SIDI KHELIL,10,63956,0,0
EL OUED,SIDI KHELIL,15,63956,0,0
EL OUED,SIDI KHELIL,20,63956,0,0
EL OUED,SIDI KHELIL,25,63956,0,0
EL OUED,SIDI KHELIL,30,63956,0,0
EL OUED,SIDI KHELIL,50,63956,0,0
EL OUED,SIDI KHELIL,75,63956,0,0
EL OUED,STILL,10,92253,0,0
EL OUED,STILL,15,92253,0,0
EL OUED,STILL,20,92253,0,0
EL OUED,STILL,25,92253,0,0
EL OUED,STILL,30,92253,0,0
EL OUED,STILL,50,92253,0,0
EL OUED,STILL,75,92253,0,0
EL OUED,TAGHZOUT,10,39028,0,0
EL OUED,TAGHZOUT,15,39028,0,0
EL OUED,TAGHZOUT,20,39028,0,0
EL OUED,TAGHZOUT,25,39028,0,0
EL OUED,TAGHZOUT,30,39028,0,0
EL OUED,TAGHZOUT,50,39028,0,0
EL OUED,TAGHZOUT,75,39028,0,0
EL OUED,TALEB LARBI,10,111572,0,0
EL OUED,TALEB LARBI,15,111572,0,0
EL OUED,TALEB LARBI,20,111572,0,0
EL OUED,TALEB LARBI,25,111572,0,0
EL OUED,TALEB LARBI,30,111572,0,0
EL OUED,TALEB LARBI,50,111572,0,0
EL OUED,TALEB LARBI,75,111572,0,0
EL OUED,TENEDLA,10,77035,0,0
EL OUED,TENEDLA,15,77035,0,0
EL OUED,TENEDLA,20,77035,0,0
EL OUED,TENEDLA,25,77035,0,0
EL OUED,TENEDLA,30,77035,0,0
EL OUED,TENEDLA,50,77035,0,0
EL OUED,TENEDLA,75,77035,0,0
EL OUED,TRIFAOUI,10,46202,0,0
EL OUED,TRIFAOUI,15,46202,0,0
EL OUED,TRIFAOUI,20,46202,0,0
EL OUED,TRIFAOUI,25,46202,0,0
EL OUED,TRIFAOUI,30,46202,0,0
EL OUED,TRIFAOUI,50,46202,0,0
EL OUED,TRIFAOUI,75,46202,0,0
EL TARF,AIN EL ASSEL,10,9657,1434,17
EL TARF,AIN EL ASSEL,15,9657,1402,15
EL TARF,AIN EL ASSEL,20,9657,1385,14
EL TARF,AIN EL ASSEL,25,9657,1362,13
EL TARF,AIN EL ASSEL,30,9657,1322,13
EL TARF,AIN EL ASSEL,50,9657,1119,4
EL TARF,AIN EL ASSEL,75,9657,575,1
EL TARF,AIN KERMA,10,11071,206,11
EL TARF,AIN KERMA,15,11071,201,10
EL TARF,AIN KERMA,20,11071,198,10
EL TARF,AIN KERMA,25,11071,194,9
EL TARF,AIN KERMA,30,11071,190,8
EL TARF,AIN KERMA,50,11071,164,5
EL TARF,AIN KERMA,75,11071,104,1
EL TARF,ASFOUR,10,10582,817,11
EL TARF,ASFOUR,15,10582,786,10
EL TARF,ASFOUR,20,10582,773,10
EL TARF,ASFOUR,25,10582,763,10
EL TARF,ASFOUR,30,10582,744,10
EL TARF,ASFOUR,50,10582,629,8
EL TARF,ASFOUR,75,10582,498,5
EL TARF,BEN M'HIDI,10,15304,84,31
EL TARF,BEN M'HIDI,15,15304,82,30
EL TARF,BEN M'HIDI,20,15304,81,30
EL TARF,BEN M'HIDI,25,15304,80,28
EL TARF,BEN M'HIDI,30,15304,77,24
EL TARF,BEN M'HIDI,50,15304,65,11
EL TARF,BEN M'HIDI,75,15304,35,4
EL TARF,BERRIHANE,10,20306,12,17
EL TARF,BERRIHANE,15,20306,11,11
EL TARF,BERRIHANE,20,20306,11,11
EL TARF,BERRIHANE,25,20306,10,6
EL TARF,BERRIHANE,30,20306,10,4
EL TARF,BERRIHANE,50,20306,8,1
EL TARF,BERRIHANE,75,20306,6,0
EL TARF,BESBES,10,12363,40,5
EL TARF,BESBES,15,12363,33,4
EL TARF,BESBES,20,12363,31,4
EL TARF,BESBES,25,12363,30,4
EL TARF,BESBES,30,12363,28,3
EL TARF,BESBES,50,12363,14,2
EL TARF,BESBES,75,12363,3,1
EL TARF,BOUGOUS,10,21740,4905,20
EL TARF,BOUGOUS,15,21740,4867,20
EL TARF,BOUGOUS,20,21740,4825,19
EL TARF,BOUGOUS,25,21740,4780,19
EL TARF,BOUGOUS,30,21740,4690,18
EL TARF,BOUGOUS,50,21740,4127,12
EL TARF,BOUGOUS,75,21740,3040,7
EL TARF,BOUHADJAR,10,9241,343,7
EL TARF,BOUHADJAR,15,9241,333,7
EL TARF,BOUHADJAR,20,9241,326,7
EL TARF,BOUHADJAR,25,9241,324,7
EL TARF,BOUHADJAR,30,9241,317,7
EL TARF,BOUHADJAR,50,9241,289,6
EL TARF,BOUHADJAR,75,9241,220,5
EL TARF,BOUTELDJA,10,11521,273,55
EL TARF,BOUTELDJA,15,11521,263,49
EL TARF,BOUTELDJA,20,11521,258,48
EL TARF,BOUTELDJA,25,11521,252,47
EL TARF,BOUTELDJA,30,11521,239,44
EL TARF,BOUTELDJA,50,11521,179,30
EL TARF,BOUTELDJA,75,11521,96,10
EL TARF,CHEBAITA MOKHTAR,10,4188,0,5
EL TARF,CHEBAITA MOKHTAR,15,4188,0,4
EL TARF,CHEBAITA MOKHTAR,20,4188,0,4
EL TARF,CHEBAITA MOKHTAR,25,4188,0,4
EL TARF,CHEBAITA MOKHTAR,30,4188,0,4
EL TARF,CHEBAITA MOKHTAR,50,4188,0,3
EL TARF,CHEBAITA MOKHTAR,75,4188,0,1
EL TARF,CHEFIA,10,19179,1368,35
EL TARF,CHEFIA,15,19179,1309,33
EL TARF,CHEFIA,20,19179,1278,33
EL TARF,CHEFIA,25,19179,1240,32
EL TARF,CHEFIA,30,19179,1181,30
EL TARF,CHEFIA,50,19179,884,22
EL TARF,CHEFIA,75,19179,512,8
EL TARF,CHIHANI,10,20161,781,16
EL TARF,CHIHANI,15,20161,708,14
EL TARF,CHIHANI,20,20161,673,13
EL TARF,CHIHANI,25,20161,652,13
EL TARF,CHIHANI,30,20161,605,12
EL TARF,CHIHANI,50,20161,368,9
EL TARF,CHIHANI,75,20161,132,4
EL TARF,DREAN,10,4824,3,2
EL TARF,DREAN,15,4824,3,1
EL TARF,DREAN,20,4824,2,1
EL TARF,DREAN,25,4824,2,1
EL TARF,DREAN,30,4824,2,0
EL TARF,DREAN,50,4824,0,0
EL TARF,DREAN,75,4824,0,0
EL TARF,ECHATT,10,6154,2,1
EL TARF,ECHATT,15,6154,2,1
EL TARF,ECHATT,20,6154,1,1
EL TARF,ECHATT,25,6154,1,1
EL TARF,ECHATT,30,6154,1,1
EL TARF,ECHATT,50,6154,0,0
EL TARF,ECHATT,75,6154,0,0
EL TARF,EL AIOUN,10,4662,585,19
EL TARF,EL AIOUN,15,4662,577,19
EL TARF,EL AIOUN,20,4662,575,19
EL TARF,EL AIOUN,25,4662,571,19
EL TARF,EL AIOUN,30,4662,565,18
EL TARF,EL AIOUN,50,4662,532,18
EL TARF,EL AIOUN,75,4662,392,14
EL TARF,EL KALA,10,28933,230,48
EL TARF,EL KALA,15,28933,226,46
EL TARF,EL KALA,20,28933,224,46
EL TARF,EL KALA,25,28933,221,44
EL TARF,EL KALA,30,28933,217,42
EL TARF,EL KALA,50,28933,183,29
EL TARF,EL KALA,75,28933,123,15
EL TARF,EL TARF,10,11297,964,20
EL TARF,EL TARF,15,11297,954,19
EL TARF,EL TARF,20,11297,947,19
EL TARF,EL TARF,25,11297,939,18
EL TARF,EL TARF,30,11297,924,16
EL TARF,EL TARF,50,11297,807,5
EL TARF,EL TARF,75,11297,494,2
EL TARF,HAMMAM BEN SALAH,10,21007,1919,24
EL TARF,HAMMAM BEN SALAH,15,21007,1865,23
EL TARF,HAMMAM BEN SALAH,20,21007,1825,23
EL TARF,HAMMAM BEN SALAH,25,21007,1786,23
EL TARF,HAMMAM BEN SALAH,30,21007,1720,22
EL TARF,HAMMAM BEN SALAH,50,21007,1450,20
EL TARF,HAMMAM BEN SALAH,75,21007,884,13
EL TARF,LAC DES OISEAUX,10,8590,269,10
EL TARF,LAC DES OISEAUX,15,8590,266,9
EL TARF,LAC DES OISEAUX,20,8590,263,9
EL TARF,LAC DES OISEAUX,25,8590,260,9
EL TARF,LAC DES OISEAUX,30,8590,256,9
EL TARF,LAC DES OISEAUX,50,8590,225,8
EL TARF,LAC DES OISEAUX,75,8590,178,4
EL TARF,OUED ZITOUN,10,5092,98,3
EL TARF,OUED ZITOUN,15,5092,95,3
EL TARF,OUED ZITOUN,20,5092,94,3
EL TARF,OUED ZITOUN,25,5092,93,3
EL TARF,OUED ZITOUN,30,5092,91,3
EL TARF,OUED ZITOUN,50,5092,84,3
EL TARF,OUED ZITOUN,75,5092,54,2
EL TARF,RAML SOUK,10,4995,749,3
EL TARF,RAML SOUK,15,4995,740,3
EL TARF,RAML SOUK,20,4995,729,3
EL TARF,RAML SOUK,25,4995,714,3
EL TARF,RAML SOUK,30,4995,698,3
EL TARF,RAML SOUK,50,4995,592,2
EL TARF,RAML SOUK,75,4995,278,1
EL TARF,SOUAREKH,10,8758,952,13
EL TARF,SOUAREKH,15,8758,947,13
EL TARF,SOUAREKH,20,8758,943,13
EL TARF,SOUAREKH,25,8758,938,13
EL TARF,SOUAREKH,30,8758,927,12
EL TARF,SOUAREKH,50,8758,874,10
EL TARF,SOUAREKH,75,8758,590,7
EL TARF,ZERIZER,10,3005,12,7
EL TARF,ZERIZER,15,3005,12,6
EL TARF,ZERIZER,20,3005,12,6
EL TARF,ZERIZER,25,3005,12,6
EL TARF,ZERIZER,30,3005,11,5
EL TARF,ZERIZER,50,3005,6,3
EL TARF,ZERIZER,75,3005,2,0
EL TARF,ZITOUNA,10,16143,2407,7
EL TARF,ZITOUNA,15,16143,2390,7
EL TARF,ZITOUNA,20,16143,2371,6
EL TARF,ZITOUNA,25,16143,2351,6
EL TARF,ZITOUNA,30,16143,2312,6
EL TARF,ZITOUNA,50,16143,2101,6
EL TARF,ZITOUNA,75,16143,1562,4
GHARDAÏA,BERRIANE,10,260743,0,0
GHARDAÏA,BERRIANE,15,260743,0,0
GHARDAÏA,BERRIANE,20,260743,0,0
GHARDAÏA,BERRIANE,25,260743,0,0
GHARDAÏA,BERRIANE,30,260743,0,0
GHARDAÏA,BERRIANE,50,260743,0,0
GHARDAÏA,BERRIANE,75,260743,0,0
GHARDAÏA,BOUNOURA,10,78308,0,0
GHARDAÏA,BOUNOURA,15,78308,0,0
GHARDAÏA,BOUNOURA,20,78308,0,0
GHARDAÏA,BOUNOURA,25,78308,0,0
GHARDAÏA,BOUNOURA,30,78308,0,0
GHARDAÏA,BOUNOURA,50,78308,0,0
GHARDAÏA,BOUNOURA,75,78308,0,0
GHARDAÏA,DHAYET BENDHAHOUA,10,223120,0,0
GHARDAÏA,DHAYET BENDHAHOUA,15,223120,0,0
GHARDAÏA,DHAYET BENDHAHOUA,20,223120,0,0
GHARDAÏA,DHAYET BENDHAHOUA,25,223120,0,0
GHARDAÏA,DHAYET BENDHAHOUA,30,223120,0,0
GHARDAÏA,DHAYET BENDHAHOUA,50,223120,0,0
