COUNTRY,SUBNATIONAL1,SUBNATIONAL2,THRESHOLD,AREA_HA,EXTENT_2000_HA,EXTENT_2010_HA,GAIN_2000_2012_HA,TC_LOSS_HA_2001,TC_LOSS_HA_2002,TC_LOSS_HA_2003,TC_LOSS_HA_2004,TC_LOSS_HA_2005,TC_LOSS_HA_2006,TC_LOSS_HA_2007,TC_LOSS_HA_2008,TC_LOSS_HA_2009,TC_LOSS_HA_2010,TC_LOSS_HA_2011,TC_LOSS_HA_2012,TC_LOSS_HA_2013,TC_LOSS_HA_2014,TC_LOSS_HA_2015,TC_LOSS_HA_2016,TC_LOSS_HA_2017,TC_LOSS_HA_2018
ALGERIA,EL OUED,M RARA,10,118956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,MAGRANE,10,62161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,MIH OUANSA,10,114255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,NAKHLA,10,69599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,OUED EL ALENDA,10,71540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,OUM TOUYOUR,10,215807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,OURMES,10,42553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,REGUIBA,10,161267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,ROBBAH,10,50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,SIDI AMRANE,10,27999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,SIDI AOUN,10,49075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,SIDI KHELIL,10,63956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,STILL,10,92253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,TAGHZOUT,10,39028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,TALEB LARBI,10,111572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,TENEDLA,10,77035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL OUED,TRIFAOUI,10,46202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,EL TARF,AIN EL ASSEL,10,9657,4753,4719,589,1,9,1,0,2,0,11,179,46,4,54,18,8,143,10,18,1434,17
ALGERIA,EL TARF,AIN KERMA,10,11071,3241,2377,76,0,5,2,68,1,1,1,5,8,2,15,5,76,15,3,80,206,11
ALGERIA,EL TARF,ASFOUR,10,10582,7467,6462,288,0,27,3,20,42,6,29,46,66,27,85,50,39,119,46,87,817,11
ALGERIA,EL TARF,BEN M HIDI,10,15304,4001,2978,167,0,10,15,125,103,3,66,46,43,4,123,43,15,50,26,60,84,31
ALGERIA,EL TARF,BERRIHANE,10,20306,5043,3099,82,0,6,2,0,3,2,2,40,29,26,17,20,80,105,20,2,12,17
ALGERIA,EL TARF,BESBES,10,12363,1034,854,83,0,4,0,11,76,0,2,8,6,1,20,0,0,16,7,2,40,5
ALGERIA,EL TARF,BOUGOUS,10,21740,14481,13161,256,0,20,14,3,58,28,35,23,70,88,82,28,101,164,122,144,4905,20
ALGERIA,EL TARF,BOUHADJAR,10,9241,2925,2130,43,0,6,3,3,2,1,12,9,17,9,40,18,56,31,13,118,343,7
ALGERIA,EL TARF,BOUTELDJA,10,11521,6052,5008,182,2,20,14,9,4,14,67,84,55,91,45,26,50,88,83,117,273,55
ALGERIA,EL TARF,CHEBAITA MOKHTAR,10,4188,146,71,0,0,0,0,2,0,1,1,0,1,4,1,1,1,0,0,4,0,5
ALGERIA,EL TARF,CHEFIA,10,19179,10083,8379,635,0,82,86,175,36,14,72,86,122,24,220,56,238,130,81,429,1368,35
ALGERIA,EL TARF,CHIHANI,10,20161,13439,11451,643,0,41,7,8,26,24,127,34,163,28,210,124,232,744,206,219,781,16
ALGERIA,EL TARF,DREAN,10,4824,47,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2
ALGERIA,EL TARF,ECHATT,10,6154,152,99,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,2,1
ALGERIA,EL TARF,EL AIOUN,10,4662,2877,2926,68,0,3,0,1,1,9,3,7,9,19,12,31,5,9,11,3,585,19
ALGERIA,EL TARF,EL KALA,10,28933,19255,17047,619,16,10,3,90,5,5,45,375,41,91,41,25,45,77,97,32,230,48
ALGERIA,EL TARF,EL TARF,10,11297,6126,5306,103,1,9,11,10,33,20,57,128,71,52,110,61,39,98,82,280,964,20
ALGERIA,EL TARF,HAMMAM BEN SALAH,10,21007,14086,12044,454,0,53,20,6,28,8,22,18,74,11,75,95,279,299,91,214,1919,24
ALGERIA,EL TARF,LAC DES OISEAUX,10,8590,2067,1856,155,0,4,11,1,0,1,32,34,28,10,61,5,0,4,7,12,269,10
ALGERIA,EL TARF,OUED ZITOUN,10,5092,1216,648,13,0,1,0,0,0,3,1,0,2,0,3,1,1,2,5,4,98,3
ALGERIA,EL TARF,RAML SOUK,10,4995,2709,3010,158,0,1,7,2,0,0,1,1,3,7,10,7,3,26,36,6,749,3
ALGERIA,EL TARF,SOUAREKH,10,8758,6350,6475,200,0,4,4,3,2,5,5,13,6,6,1,2,3,17,4,11,952,13
ALGERIA,EL TARF,ZERIZER,10,3005,1009,882,30,0,0,0,1,0,0,0,15,4,0,26,1,0,0,1,3,12,7
ALGERIA,EL TARF,ZITOUNA,10,16143,11702,10390,285,0,16,19,52,22,26,46,14,64,67,73,98,98,146,174,500,2407,7
ALGERIA,GHARDAÏA,BERRIANE,10,260743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,BOUNOURA,10,78308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,DHAYET BENDHAHOUA,10,223120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,EL ATTEUF,10,70621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,EL GUERRARRA,10,335961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,EL MENIAA,10,2394133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,GHARDAIA,10,30751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,HASSI FEHAL,10,684192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,HASSI GARA,10,2774502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,MANSOURA,10,479349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,METLILI,10,491114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,SEBSEB,10,431933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GHARDAÏA,ZELFANA,10,192204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GUELMA,AIN BEN BEIDA,10,13115,4150,2291,185,6,6,10,9,54,29,8,4,36,0,12,51,42,30,10,16,359,58
ALGERIA,GUELMA,AIN LARBI,10,16711,1035,571,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GUELMA,AIN MAKHLOUF,10,19181,155,69,3,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GUELMA,AIN REKADA,10,11821,173,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GUELMA,AIN SANDEL,10,9164,435,159,16,0,0,1,0,0,0,0,0,6,0,0,1,1,3,1,0,0,1
ALGERIA,GUELMA,BELKHEIR,10,9226,987,674,42,0,3,1,2,3,0,1,0,2,0,1,0,131,21,2,1,0,0
ALGERIA,GUELMA,BEN DJERRAH,10,7755,2454,1216,19,0,20,13,17,2,5,9,4,32,4,9,9,35,9,7,6,7,0
ALGERIA,GUELMA,BENI MEZLINE,10,6345,2953,1905,149,0,10,12,1,1,5,3,1,28,56,8,2,32,2,1,36,168,2
ALGERIA,GUELMA,BORDJ SEBBAT,10,19919,2525,1699,113,0,5,45,2,41,2,1,0,40,0,10,196,129,51,14,7,49,1
ALGERIA,GUELMA,BOU HACHANA,10,6646,311,144,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALGERIA,GUELMA,BOU HAMDANE,10,16010,3904,2679,200,1,21,18,14,6,2,2,1,38,21,9,123,85,125,29,12,103,5
ALGERIA,GUELMA,BOUATI MAHMOUD,10,8871,3369,1908,102,0,29,17,25,18,3,5,0,80,19,15,53,30,19,48,10,87,76
ALGERIA,GUELMA,BOUCHEKOUF,10,19445,11423,8745,296,0,82,61,3,104,14,47,13,59,23,81,51,49,81,58,27,3313,19
ALGERIA,GUELMA,BOUMAHRA AHMED,10,7221,182,90,8,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ALGERIA,GUELMA,DAHOUARA,10,6907,827,400,7,0,6,2,1,1,1,2,0,4,3,3,3,0,14,2,0,8,6
ALGERIA,GUELMA,DJEBALA EL KHEMISSI,10,6589,3009,2243,127,2,46,8,1,32,3,0,0,5,3,9,3,192,157,14,1,54,4
ALGERIA,GUELMA,EL FEDJOUDJ,10,6615,1323,722,95,23,11,0,6,0,5,2,0,18,13,9,10,1,9,54,2,13,2
ALGERIA,GUELMA,GUELMA,10,4485,428,187,15,0,2,19,1,0,1,2,1,2,1,2,1,20,14,1,3,4,0
ALGERIA,GUELMA,HAMMAM DEBAGH,10,5587,810,467,148,0,2,0,1,0,0,0,4,5,1,1,0,3,14,20,10,32,4
ALGERIA,GUELMA,HAMMAM N BAIL,10,16490,3407,1946,66,0,13,4,2,1,1,8,3,11,3,4,6,2,10,9,3,52,5
ALGERIA,GUELMA,HELLIOPOLIS,10,7680,1553,707,111,0,27,2,3,0,2,4,2,9,2,5,2,86,39,13,19,44,3
ALGERIA,GUELMA,HOUARI BOUMEDIENE,10,5010,452,230,10,1,14,0,1,0,0,0,0,5,0,0,0,0,1,2,0,2,0
ALGERIA,GUELMA,KALAAT BOUSBAA,10,3624,1003,734,31,9,5,1,3,0,0,1,0,6,0,0,26,111,22,1,0,1,1
ALGERIA,GUELMA,KHEZZARA,10,7325,321,64,2,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0
ALGERIA,GUELMA,MEDJAZ AMMAR,10,3851,745,378,117,0,86,22,16,2,0,0,0,4,6,5,1,0,5,6,2,2,1
ALGERIA,GUELMA,MEDJAZ SFA,10,14173,7211,5853,454,0,22,25,2,8,4,33,6,55,20,33,57,47,641,59,30,991,5
ALGERIA,GUELMA,NECHEMAYA,10,12101,4226,2432,115,0,8,20,17,20,24,17,1,52,3,17,85,15,18,16,146,352,22
ALGERIA,GUELMA,OUED CHEHAM,10,9739,1840,1105,25,0,9,1,1,1,3,3,1,1,4,6,2,2,18,7,15,40,1
ALGERIA,GUELMA,OUED FRAGHA,10,7969,4149,2255,157,0,33,50,27,28,30,17,3,107,32,97,59,67,14,11,13,97,15
ALGERIA,GUELMA,OUED ZENATI,10,13810,171,45,4,0,0,2,9,1,11,0,0,1,0,0,0,0,0,0,0,0,0
ALGERIA,GUELMA,RAS EL AGBA,10,3771,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,GUELMA,ROKNIA,10,20032,8520,4926,577,3,84,91,53,40,12,19,24,253,5,29,14,61,214,156,55,380,48
ALGERIA,GUELMA,SELAOUA ANNOUNA,10,9612,802,313,8,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0
ALGERIA,GUELMA,TAMLOUKA,10,31703,72,13,1,0,0,4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
ALGERIA,ILLIZI,BORDJ EL HAOUASSE,10,3074618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,ILLIZI,BORDJ OMAR DRISS,10,8302913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,ILLIZI,DEBDEB,10,3201680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,ILLIZI,DJANET,10,5700685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,ILLIZI,ILLIZI,10,7602082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,ILLIZI,IN AMENAS,10,1471882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,JIJEL,BORDJ TAHAR,10,5041,4178,4149,12,2,0,0,0,12,0,0,1,2,1,5,32,28,60,32,1,87,11
ALGERIA,JIJEL,BOUDRIA BENIYADJIS,10,7819,2529,1887,15,0,1,8,1,13,3,0,12,13,5,24,9,26,14,26,20,19,4
ALGERIA,JIJEL,BOURAOUI BELHADEF,10,6021,3019,3103,46,2,0,3,1,29,0,11,3,0,1,5,23,19,19,22,10,161,22
ALGERIA,JIJEL,BOUSSIF OULED ASKEUR,10,10121,5592,5309,25,0,1,5,1,40,2,9,77,13,1,20,28,16,59,17,6,188,17
ALGERIA,JIJEL,CHAHNA,10,8484,5997,5737,14,4,1,8,4,22,4,5,7,29,1,30,49,24,16,15,2,57,2
ALGERIA,JIJEL,CHEKFA,10,6183,2959,2866,13,0,2,1,1,12,0,10,4,1,1,27,6,3,19,7,4,47,2
ALGERIA,JIJEL,DJEMAA BENI HABIBI,10,4406,3005,2854,11,0,3,0,0,7,0,0,1,0,0,0,5,3,6,3,4,135,13
ALGERIA,JIJEL,DJEMILA,10,6475,2252,1795,4,2,3,19,2,4,9,0,2,10,0,24,9,2,3,1,2,8,3
ALGERIA,JIJEL,EL ANCER,10,11235,8933,8798,128,3,4,2,1,9,22,5,2,11,2,5,10,21,43,25,26,464,37
ALGERIA,JIJEL,EL AOUANA,10,11951,9051,9132,84,3,7,4,4,25,4,20,12,50,6,27,116,124,56,27,14,54,23
ALGERIA,JIJEL,EL KENNAR NOUCHFI,10,3286,2453,2447,7,0,2,1,0,7,1,2,1,1,0,3,12,5,7,1,11,66,27
ALGERIA,JIJEL,EL MILIA,10,25321,15477,14618,364,64,68,31,30,80,67,50,33,93,25,67,178,111,130,84,56,412,70
ALGERIA,JIJEL,EMIR ABDELKADER,10,4756,682,685,17,0,1,0,0,1,1,3,1,0,0,1,0,3,3,1,8,20,0
ALGERIA,JIJEL,ERRAGUENE,10,13954,5258,3286,4,0,3,18,2,21,7,4,103,32,1,53,16,8,9,7,1,12,8
ALGERIA,JIJEL,GHEBALA,10,12510,4099,2861,96,0,0,3,5,16,2,11,5,11,0,3,25,21,18,15,7,129,6
ALGERIA,JIJEL,JIJEL,10,6233,1592,1569,71,0,5,2,2,1,7,14,22,26,4,12,1,4,10,8,17,32,8
ALGERIA,JIJEL,KHEIR OUED ADJOUL,10,4941,3215,3180,13,1,1,0,0,0,3,0,1,0,1,4,7,53,4,2,3,38,7
ALGERIA,JIJEL,KOUAS,10,5528,1853,1904,36,1,1,0,1,3,0,7,3,0,0,7,26,11,23,17,10,22,21
ALGERIA,JIJEL,OUDJANA,10,6092,3975,3825,24,3,4,9,8,36,6,12,7,10,0,51,18,5,38,28,6,136,20
ALGERIA,JIJEL,OULED RABAH,10,7711,1418,1176,1,0,0,1,0,5,2,0,0,1,1,1,1,2,1,0,3,16,0
ALGERIA,JIJEL,OULED YAHIA KHADROUCHE,10,8228,4334,4184,51,14,10,3,3,17,1,0,0,4,0,4,32,5,52,36,17,129,16
ALGERIA,JIJEL,SELMA BENZIADA,10,12100,9730,8997,24,0,1,7,4,35,6,0,5,58,0,29,60,29,46,24,10,187,27
ALGERIA,JIJEL,SETTARA,10,6953,3263,2878,172,5,22,5,2,30,10,8,2,9,1,8,61,88,20,24,14,355,38
ALGERIA,JIJEL,SIDI ABDELAZIZ,10,4278,2741,2738,24,1,0,0,1,6,3,0,1,2,0,5,73,1,6,3,3,56,3
ALGERIA,JIJEL,SIDI MAROUF,10,6679,1102,1010,80,0,4,0,1,8,1,0,0,0,0,1,4,58,4,3,3,30,3
ALGERIA,JIJEL,TAHER,10,5848,486,444,5,0,0,0,0,1,0,0,0,0,0,5,0,2,1,8,2,4,17
ALGERIA,JIJEL,TEXENNA,10,16423,11819,11402,63,3,22,13,6,92,2,53,40,76,1,132,293,132,170,218,74,302,42
ALGERIA,JIJEL,ZIAMA MANSOURIA,10,11254,8494,7690,10,7,9,45,37,20,10,5,7,190,0,91,63,24,18,11,9,124,3
ALGERIA,KHENCHELA,AIN TOUILA,10,27996,125,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,BABAR,10,354996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,BAGHAI,10,15458,32,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,BOUHMAMA,10,41008,5111,1039,31,10,1,17,3,11,5,8,2,14,0,1,7,4,1,0,0,0,0
ALGERIA,KHENCHELA,CHECHAR,10,93559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,CHELIA,10,15242,4071,1957,81,6,50,2,1,4,1,11,0,60,0,0,3,0,0,0,0,3,1
ALGERIA,KHENCHELA,DJELLAL,10,40999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,EL HAMMA,10,18643,1436,449,7,0,2,0,0,0,4,0,1,2,0,0,0,42,1,0,0,0,0
ALGERIA,KHENCHELA,EL MAHMAL,10,37780,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,EL OUELDJA,10,35057,90,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,ENSIGHA,10,24588,115,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,KAIS,10,5798,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
ALGERIA,KHENCHELA,KHENCHELA,10,3151,276,69,2,2,1,1,0,0,2,0,0,38,1,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,KHIRANE,10,38270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,M SARA,10,58496,17938,4510,16,22,2,4,1,3,7,4,0,107,3,0,3,0,0,0,0,0,0
ALGERIA,KHENCHELA,M TOUSSA,10,12025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,OULED RECHACHE,10,28760,21,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,REMILA,10,24317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,KHENCHELA,TAMZA,10,48357,9580,3468,79,24,10,31,17,12,14,30,20,233,3,15,11,66,29,69,0,2,0
ALGERIA,KHENCHELA,TAOUZIANAT,10,16894,2187,935,32,0,0,1,1,1,0,3,1,4,0,0,1,62,6,0,0,1,0
ALGERIA,KHENCHELA,YABOUS,10,15756,3007,1414,36,1,0,2,0,2,0,7,0,2,0,3,3,6,1,0,2,2,2
ALGERIA,LAGHOUAT,AFLOU,10,30336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,AIN MADHI,10,424799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,AIN SIDI ALI,10,44801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,BRIDA,10,29306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,EL ASSAFIA,10,26640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,EL BEIDHA,10,72268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,EL GHICHA,10,114782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,EL HAOUAITA,10,85325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,GUELTAT SIDI SAAD,10,118404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,HADJ MECHRI,10,62286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,HASSI DELAA,10,467477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,HASSI R MEL,10,309111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,KHENEG,10,171299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,KSAR HIRANE,10,50844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,LAGHOUAT,10,48894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,MEKHAREG,10,126340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,OUED M ZI,10,58298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,OUED MORA,10,30728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,SEBGAG,10,39767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,SIDI BOUZID,10,44207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,SIDI MAKHLOUF,10,131089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,TADJEMOUT,10,128713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,TADJROUNA,10,125384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,LAGHOUAT,TAOUALA,10,14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,AIN EL HADJEL,10,38783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,AIN EL MELH,10,27279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,AIN ERRICH,10,121973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,AIN FARES,10,38733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,AIN KHADRA,10,14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BELAIBA,10,17233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BEN SROUR,10,42723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BENI ILMANE,10,12208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BENZOUH,10,41183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BERHOUM,10,10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BIR FODA,10,45357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BOU SAADA,10,24961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,BOUTI SAYEH,10,71567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,CHELLAL,10,45267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,DEHAHNA,10,7080,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,DJEBEL MESSAAD,10,68357,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,EL HOUAMED,10,68997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,HAMMAM DALAA,10,38282,130,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ALGERIA,M SILA,HAMRI,10,17133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,KHATOUTI SED ELDJIR,10,39092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,KHOUBANA,10,37913,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,M CIF,10,58527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,M SILA,10,23326,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,M TARFA,10,22332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,MAADID,10,25943,175,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,MAARIF,10,24670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGERIA,M SILA,MAGRA,10,22368,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
